DATAFLOW,FREQ,REF_AREA,MEASURE,UNIT_MEASURE,CHAPTER,TIME_PERIOD,OBS_VALUE,ADJUSTMENT,COUNTERPART_AREA,SECTOR,COUNTERPART_SECTOR,CONSOLIDATION,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,MATURITY,PRODUCT,PENSION_FUNDTYPE,CURRENCY_DENOM,VALUATION,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUS,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,37046.1293414791,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CAN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,35592.2013722191,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CRI,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,12563.9146816873,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DNK,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,45134.1585379677,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FIN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,33162.7864529202,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FRA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,39233.2574110722,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DEU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,42965.4694261408,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ITA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,42200.4925159542,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,KOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,17063.828091416,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NZL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,28758.8683379608,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,47835.0944086316,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,PRT,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,27451.9954303225,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ESP,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,30239.9477091156,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,SWE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,36469.9182964253,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,USA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,43255.8196548881,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CHN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,2172.89971787507,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,IDN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,5541.29442855033,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ZAF,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1993,10712.4531702072,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUS,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,38118.3126981215,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CAN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,36786.6095983165,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CRI,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,12756.9834811871,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DNK,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,47375.1853319623,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FIN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,34329.0920863769,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FRA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,40023.9177909325,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DEU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,43972.0320909269,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ITA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,43099.4380166656,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,JPN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,36775.8425514389,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,KOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,18476.1493421833,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NZL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,30015.9814884676,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,49956.0302678279,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,PRT,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,27650.3276692958,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ESP,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,30905.2112758906,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,SWE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,37628.9682946245,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,USA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,44456.6521280349,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CHN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,2428.85349008156,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,IDN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,5876.97621849893,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ZAF,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1994,10824.6709892834,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUS,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,39153.4115719073,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUT,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,45282.8129099103,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,BEL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,43372.8444832151,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CAN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,37384.4954963609,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CRI,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,12911.3233642489,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CZE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,26692.9458836102,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DNK,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,48583.6315786746,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,EST,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,14505.8855909972,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FIN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,35646.1046157023,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FRA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,40803.0217699444,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DEU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,44545.427948036,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,GRC,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,26781.019442504,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,HUN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,18695.6624624147,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,IRL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,34648.1943986265,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ISR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,27839.7817852481,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ITA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,44342.9463458677,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,JPN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,37545.7353919681,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,KOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,20072.1864614235,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LVA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,10245.2347560333,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LTU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,11647.8794191434,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LUX,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,86659.5536886458,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NLD,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,45088.411995198,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NZL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,30741.053458262,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,51768.0516686175,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,POL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,14057.1379709474,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,PRT,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,28752.9232356025,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,SVK,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,15420.1344371855,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,SVN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,24327.1479304772,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ESP,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,31711.5127276762,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,SWE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,38972.2385777071,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CHE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,58781.5428207135,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,TUR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,13484.7144716133,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,GBR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,37809.1039338706,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,USA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,45113.570752202,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,EA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,36599.8682437608,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,EU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,33070.1594467837,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,BRA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,12618.0215828261,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CHN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,2666.62905309963,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,IDN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,6272.41595898315,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ZAF,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1995,10932.2916785444,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUS,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,40196.52494463,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,AUT,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,46223.7270284395,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,BEL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,43860.3157522331,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CAN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,37620.5901222141,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CHL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,15352.2066994103,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CRI,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,12761.5627947688,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,CZE,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,27847.1916403182,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DNK,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,49685.4552532652,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,EST,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,15467.5143927681,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FIN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,36830.5604501509,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,FRA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,41230.7945114876,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,DEU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,44920.4633491446,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,GRC,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,27031.8494185815,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,HUN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,18746.7628470603,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,IRL,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,36950.6440801959,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ISR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,28515.2164932389,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,ITA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,44926.9726567617,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,JPN,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,38611.5774679165,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,KOR,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,21470.3501666421,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LVA,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,10598.5562096329,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LTU,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,12326.7752682703,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,LUX,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,86821.6573854014,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),A,NLD,B1GQ_R_POP,USD_PPP_PS,NAAG_I,1996,46417.5360346317,N,D,S1,S1,_Z,B,B1GQ_POP,_Z,,,,,,LR,N,,2020,,F,2,A,0,_Z
